experiment	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
tdT_Expression	4.45264633397939e-58	0.83996530180667	1	0.998	6.59882186695745e-54	15	Rpl37	1.21181377543528
tdT_Expression	5.92904361924531e-58	1.05704729503241	0.983	0.588	8.78684264372155e-54	15	Snrpf	1.52499689052836
tdT_Expression	9.5007663896625e-58	0.445617642211003	0.534	0.095	1.40801357894798e-53	15	Upf3b	0.642890362550446
tdT_Expression	1.00427765906083e-57	0.5809793045145	0.664	0.15	1.48833949072814e-53	15	Rcc2	0.838175961482189
tdT_Expression	2.88893562655235e-57	0.516844864765817	0.578	0.115	4.28140259855058e-53	15	Rae1	0.745649523306571
tdT_Expression	5.59242754006981e-57	0.475008616978796	0.491	0.083	8.28797761438345e-53	15	Bcar1	0.685292576094834
tdT_Expression	5.99560102362278e-57	0.405822628850591	0.414	0.06	8.88548071700897e-53	15	Traf4	0.58547829412327
tdT_Expression	8.08898152596159e-57	0.864386163835295	0.828	0.285	1.19878706214751e-52	15	Rsl1d1	1.24704563197822
tdT_Expression	9.16701248978196e-57	0.720230241662832	1	1	1.35855125098569e-52	15	Rps8	1.03907259794523
tdT_Expression	1.47353617982371e-56	0.524131463599542	0.586	0.117	2.18378061849874e-52	15	Ftsj3	0.756161863308934
tdT_Expression	3.28892188259138e-56	0.980395106053352	0.871	0.343	4.87418223000043e-52	15	Cct3	1.41441115761498
tdT_Expression	5.97864091106987e-56	0.864928635020816	1	0.882	8.86034583020554e-52	15	Rpl23a	1.24782825246739
tdT_Expression	1.16088159660711e-55	0.533408151067385	0.543	0.102	1.72042652617173e-51	15	Capn6	0.769545294314668
tdT_Expression	1.55621590654597e-55	0.532319683259612	0.655	0.149	2.30631197350113e-51	15	Nop16	0.767974967206225
tdT_Expression	2.64816401433677e-55	0.94785643615718	0.966	0.491	3.92457906924709e-51	15	Naa50	1.36746777991865
tdT_Expression	2.67487159407169e-55	0.933882480838108	0.931	0.409	3.96415970241424e-51	15	Erh	1.34730762387822
tdT_Expression	2.75906625044465e-55	0.725019055739676	0.655	0.161	4.08893618315896e-51	15	Rnf126	1.04598139626563
tdT_Expression	3.78172565603019e-55	1.02854795024055	0.879	0.377	5.60451742223675e-51	15	Cct6a	1.48388102712855
tdT_Expression	9.09769735679488e-55	1.13167972785873	1	0.989	1.348278748277e-50	15	Rpl18	1.63266873125636
tdT_Expression	1.21932862808084e-54	0.437705195973939	0.517	0.093	1.80704502681581e-50	15	Chchd4	0.631475115602934
tdT_Expression	1.43350158003629e-54	1.17950087313377	1	0.884	2.12444934161378e-50	15	Rps17	1.7016600603943
tdT_Expression	1.73732195260205e-54	0.607496170386569	0.638	0.15	2.57471113375623e-50	15	Nsun2	0.87643171237574
tdT_Expression	1.82946970272579e-54	1.3249359528876	1	0.952	2.71127409943962e-50	15	Hsp90ab1	1.91147852872643
tdT_Expression	3.03962744633001e-54	0.750219417116982	0.81	0.258	4.50472787546108e-50	15	Polr2e	1.08233783265328
tdT_Expression	5.65952732116633e-54	1.04201433336244	0.991	0.728	8.3874194899685e-50	15	Serbp1	1.50330891127721
tdT_Expression	6.7526102821325e-54	0.662061910313284	0.603	0.134	1.00073684381204e-49	15	Syne1	0.955153434770448
tdT_Expression	7.33252382244995e-54	0.856186489468121	0.836	0.289	1.08668003048708e-49	15	Cacybp	1.23521600243179
tdT_Expression	7.37605815334802e-54	0.495779507981084	0.647	0.145	1.09313181832618e-49	15	Mrps5	0.71525863753868
tdT_Expression	2.39177257379954e-53	1.04118056417834	1	0.961	3.54460695437092e-49	15	Rpl17	1.50210603661006
tdT_Expression	2.40172431275091e-53	1.49161162359042	0.991	0.778	3.55935543149684e-49	15	Npm1	2.15194069228623
tdT_Expression	2.4653798739834e-53	1.05794093178138	0.914	0.416	3.65369297324339e-49	15	Tsn	1.52628613583445
tdT_Expression	3.78536943010414e-53	0.637524791110114	0.724	0.199	5.60991749541434e-49	15	Dync1li1	0.919753854578333
tdT_Expression	4.47953025312514e-53	0.914655802081891	0.845	0.285	6.63866383513146e-49	15	Socs2	1.31956938978386
tdT_Expression	6.41632989444044e-53	0.803872327249345	1	0.984	9.50900090356073e-49	15	Rpl21	1.1597426200305
tdT_Expression	9.03463693829138e-53	0.868381682562864	0.716	0.202	1.33893319425478e-48	15	Ccnd3	1.25280994703226
tdT_Expression	1.3475311182826e-52	0.996540863948185	0.897	0.408	1.99704111729481e-48	15	Cct5	1.43770456246125
tdT_Expression	1.42339261792132e-52	1.16523719673975	0.931	0.562	2.10946785975939e-48	15	Prkar1a	1.6810819251958
tdT_Expression	2.0222799732409e-52	0.592587331480079	0.733	0.195	2.99701892034302e-48	15	Nip7	0.854922804419934
tdT_Expression	3.04981413845031e-52	1.1773340422176	1	0.897	4.51982455318335e-48	15	Rpl14	1.69853398417709
tdT_Expression	3.29122964067501e-52	1.30821448486916	0.991	0.699	4.87760232748037e-48	15	Atp5b	1.88735454973985
tdT_Expression	3.89401675581549e-52	0.535485792038919	0.552	0.114	5.77093283211856e-48	15	Clpx	0.772542696641048
tdT_Expression	3.96737765748997e-52	0.599215360725742	0.724	0.201	5.87965368840013e-48	15	Smarcc1	0.864485029343519
tdT_Expression	4.47772646464072e-52	0.757343265653315	0.897	0.341	6.63599062059755e-48	15	Aimp1	1.09261537360869
tdT_Expression	4.49091991547649e-52	1.0197856072884	1	0.903	6.65554331473616e-48	15	Rps25	1.47123963840491
tdT_Expression	5.13588918993612e-52	0.469464690941125	0.595	0.126	7.61138777948533e-48	15	Timm9	0.677294381493231
tdT_Expression	6.44809554621268e-52	0.436040174674007	0.448	0.074	9.55607759948719e-48	15	Plxna2	0.629072997630548
tdT_Expression	7.66545025599236e-52	0.878510548693447	0.828	0.307	1.13601972793807e-47	15	Nhp2	1.26742281196868
tdT_Expression	8.1432203593477e-52	0.530012496632281	0.552	0.112	1.20682525725533e-47	15	Ppan	0.76464640050057
tdT_Expression	1.45220132898633e-51	1.09672044420996	1	0.97	2.15216236955775e-47	15	Rpl10a	1.58223314610324
tdT_Expression	1.55659018563553e-51	0.963891948359895	0.983	0.662	2.30686665511186e-47	15	Ran	1.39060213385162
tdT_Expression	2.0158218199611e-51	0.905340883467266	0.914	0.41	2.98744793718235e-47	15	U2af1	1.30613080289226
tdT_Expression	2.43369417378643e-51	0.409935882168473	0.328	0.042	3.60673476555148e-47	15	Lix1	0.591412464286898
tdT_Expression	2.85160136543056e-51	1.20373343327858	1	0.891	4.2260732235681e-47	15	Eef1b2	1.73662025474325
tdT_Expression	3.18443250313142e-51	0.564361124150832	0.655	0.163	4.71932896964077e-47	15	Pmpcb	0.814200995082925
tdT_Expression	3.63349328522464e-51	0.615172328473686	0.69	0.184	5.38483704870291e-47	15	Dars	0.887506067581102
tdT_Expression	4.2530161643042e-51	0.477541463772482	0.647	0.152	6.30296995549883e-47	15	Snrnp40	0.688946701603416
tdT_Expression	4.79731456339667e-51	0.676311348583131	0.716	0.199	7.10962018295386e-47	15	Zranb1	0.97571102869781
tdT_Expression	5.15747870383052e-51	1.07055439484247	1	0.697	7.64338343907683e-47	15	Atp5g3	1.54448351644111
tdT_Expression	6.6078489353924e-51	1.14440514730978	1	0.882	9.79283212225154e-47	15	Naca	1.65102763079162
tdT_Expression	7.98368132132908e-51	0.619727275260854	0.784	0.245	1.18318157182097e-46	15	Mrpl21	0.894077466722463
tdT_Expression	8.82401004783731e-51	0.776001564156536	0.802	0.281	1.30771828908949e-46	15	Rbfox2	1.11953360833071
tdT_Expression	9.82208642960981e-51	0.470848251944172	0.647	0.151	1.45563320886817e-46	15	Gar1	0.679290438091094
tdT_Expression	1.41323169264356e-50	0.85181688015379	1	0.992	2.09440936849775e-46	15	Rpl6	1.22891198874338
tdT_Expression	1.42532846407185e-50	0.960563743291302	0.974	0.615	2.11233678375448e-46	15	Set	1.3858005489041
tdT_Expression	2.32015825904429e-50	0.922158682651769	0.888	0.418	3.43847453990364e-46	15	Psmd4	1.33039375837441
tdT_Expression	2.5003118124069e-50	1.44194573616988	0.319	0.041	3.70546210598703e-46	15	Myl4	2.08028796280327
tdT_Expression	2.82034154581228e-50	0.845317945002645	0.828	0.298	4.1797461708938e-46	15	Suclg1	1.21953600722977
tdT_Expression	3.2356158921026e-50	0.806242548223201	1	0.964	4.79518275209606e-46	15	Rpl35	1.16316212607529
tdT_Expression	3.38714451802096e-50	0.914021144619624	1	0.983	5.01974817570706e-46	15	Ppia	1.31865377261039
tdT_Expression	3.8723808737443e-50	1.08631584317785	1	0.992	5.73886845488904e-46	15	Rps15a	1.5672224797918
tdT_Expression	4.40655228082444e-50	1.02847550318109	1	0.963	6.53051048018181e-46	15	Rpl27	1.48377650811514
tdT_Expression	5.29166092230886e-50	0.526297806316867	0.543	0.113	7.84224148686174e-46	15	Slc7a5	0.759287235204084
tdT_Expression	5.50097864069728e-50	0.778806988201182	1	0.995	8.15245034551336e-46	15	Rps2	1.12358097968751
tdT_Expression	6.44676607856086e-50	1.12670835130454	1	0.975	9.55410732842719e-46	15	Rpl15	1.62549655095524
tdT_Expression	7.4737347028377e-50	0.914756408255935	1	0.998	1.10760748296055e-45	15	Rpl30	1.31971453381224
tdT_Expression	8.31072944916787e-50	0.903879400577011	1	0.991	1.23165010436668e-45	15	Rpl36	1.30402232877414
tdT_Expression	8.63414119546169e-50	0.601233968572249	0.664	0.17	1.27957972516742e-45	15	Lyar	0.867397264873174
tdT_Expression	9.27191868430264e-50	0.465982389105251	0.603	0.137	1.37409834901365e-45	15	Pum3	0.672270481903737
tdT_Expression	1.01181943460148e-49	1.05314888383938	0.569	0.119	1.49951640207939e-45	15	Neb	1.51937267203282
tdT_Expression	1.10614667547073e-49	0.896586226905765	0.966	0.594	1.63930937304762e-45	15	Hspe1	1.29350050328629
tdT_Expression	1.12028112930411e-49	1.05734361102113	0.871	0.375	1.66025663362869e-45	15	Eif4ebp1	1.52542438413582
tdT_Expression	1.37916236935654e-49	0.528244008303206	0.569	0.127	2.04391863138639e-45	15	Rrp7a	0.762095011158343
tdT_Expression	1.74006286915755e-49	1.18500617995628	0.879	0.42	2.57877317209149e-45	15	Map2k2	1.7096025392457
tdT_Expression	1.83267090521664e-49	0.801657901223289	1	0.914	2.71601828153106e-45	15	Rps15	1.15654787858429
tdT_Expression	2.26195081168399e-49	0.852758154775005	1	0.967	3.35221110291567e-45	15	Rpl29	1.23026996097152
tdT_Expression	2.46744805046754e-49	0.960070509471794	0.44	0.077	3.6567580107929e-45	15	Nes	1.3850889629187
tdT_Expression	4.33198359963293e-49	0.56405142028089	0.716	0.197	6.419999694656e-45	15	Ndufa9	0.813754186845617
tdT_Expression	5.28733379335295e-49	0.476401134937782	0.569	0.122	7.83582868174907e-45	15	Acads	0.687301554848613
tdT_Expression	5.65206266061596e-49	1.03943438933977	1	0.998	8.37635686303285e-45	15	Rps3a1	1.49958683882994
tdT_Expression	7.43072611453845e-49	1.16717239224791	1	0.932	1.1012336101746e-44	15	Rps18	1.68387382215856
tdT_Expression	8.17385036679436e-49	0.765384399396694	0.836	0.317	1.21136462435892e-44	15	Ndufa10	1.10421627738339
tdT_Expression	1.01214367693367e-48	0.521467821484244	0.69	0.18	1.49999692921571e-44	15	Prpf19	0.752319040038491
tdT_Expression	1.82828490562663e-48	0.921396678789118	1	0.998	2.70951823013867e-44	15	Rps16	1.32929441918062
tdT_Expression	2.28089667141675e-48	0.516927611288442	0.69	0.185	3.38028886703963e-44	15	Uchl3	0.745768901304412
tdT_Expression	2.65998525046695e-48	0.852781437079763	1	0.993	3.94209814119203e-44	15	Rpl24	1.23030355023714
tdT_Expression	6.058942244007e-48	0.908496481357293	1	0.812	8.97935240561837e-44	15	Atp5g2	1.31068336831924
tdT_Expression	7.32049143036655e-48	0.744450248399558	1	0.927	1.08489682998032e-43	15	Rpl36a	1.0740146815546
tdT_Expression	7.36712295251511e-48	1.15174652014113	1	0.987	1.09180762156274e-43	15	Rpl18a	1.66161899296873
tdT_Expression	7.39818975896555e-48	0.544920840897833	0.526	0.102	1.09641172227869e-43	15	Vgll2	0.786154594840348
tdT_Expression	1.19020844573917e-47	1.30262281402227	1	0.972	1.76388891658545e-43	15	Rps19	1.87928747393875
tdT_Expression	1.26225091685869e-47	1.02290118686264	1	0.991	1.87065585878458e-43	15	Rpl11	1.47573446960616
tdT_Expression	1.50173265708747e-47	0.547855324886848	0.621	0.15	2.22556779780364e-43	15	Coq7	0.790388160338867
tdT_Expression	1.71224675596958e-47	0.959401667740768	1	0.99	2.53754969234691e-43	15	Rpl28	1.38412402827021
tdT_Expression	1.75865907699467e-47	1.05750680965311	1	0.994	2.6063327521061e-43	15	Rpl32	1.52565982999285
tdT_Expression	1.8071493990354e-47	0.412345247806902	0.534	0.111	2.67819540937046e-43	15	Wdr74	0.594888444145148
tdT_Expression	3.04147371229881e-47	0.465365124438193	0.578	0.133	4.50746404162683e-43	15	Sf3a3	0.671379957229656
tdT_Expression	3.57894065662892e-47	1.0755520787244	1	0.993	5.30399005312406e-43	15	Rpsa	1.55169365019351
tdT_Expression	4.09110933930484e-47	0.481440881987841	0.5	0.101	6.06302404084977e-43	15	Exoc7	0.694572372925067
tdT_Expression	4.4466901793349e-47	0.782249566039717	1	1	6.58999484577432e-43	15	Rpl41	1.12854756966304
tdT_Expression	4.68419585226924e-47	0.89134785435417	0.733	0.213	6.94197825306301e-43	15	Id1	1.28594312918378
tdT_Expression	5.47690163015543e-47	0.781124762099567	0.681	0.19	8.11676821589034e-43	15	Spats2l	1.12692482059662
tdT_Expression	8.20316027279948e-47	0.480876282368062	0.629	0.156	1.21570835242888e-42	15	Actl6a	0.693757827853524
tdT_Expression	9.07189682699362e-47	0.518520847930319	0.655	0.169	1.34445510976046e-42	15	Timm22	0.748067455906612
tdT_Expression	2.62229400362074e-46	0.483133764591978	0.621	0.155	3.88623971336594e-42	15	Sgcb	0.697014686262863
tdT_Expression	2.76110664123859e-46	1.0905981938072	1	0.998	4.09196004231559e-42	15	Rpl13	1.57340060580811
tdT_Expression	2.81425387509802e-46	0.647342934271396	1	0.863	4.17072424289526e-42	15	Gapdh	0.933918441027854
tdT_Expression	3.82486010343297e-46	0.757787378405205	0.767	0.266	5.66844267328766e-42	15	Fbl	1.09325609287344
tdT_Expression	4.39053944511523e-46	1.10460147457345	0.974	0.658	6.50677945766078e-42	15	Atp5a1	1.59360306952576
tdT_Expression	4.79142417117107e-46	1.12914265773577	1	0.972	7.10089062167553e-42	15	Rpl8	1.62900851277158
tdT_Expression	5.5598987902794e-46	0.50154475947458	0.698	0.194	8.23977000719406e-42	15	Rsl24d1	0.723576137277825
tdT_Expression	7.32299808486033e-46	0.747957171521228	0.741	0.246	1.0852683161763e-41	15	Psmc2	1.07907410215101
tdT_Expression	7.62681671530248e-46	1.06691875115802	1	0.994	1.13029423720783e-41	15	Eef1a1	1.53923839132713
tdT_Expression	8.8622937709792e-46	1.10257762655901	0.991	0.788	1.31339193685912e-41	15	Eif5a	1.59068327403181
tdT_Expression	1.05476104675075e-45	0.607828434297529	0.69	0.2	1.56315587128461e-41	15	Stk11	0.876911067872349
tdT_Expression	1.08251765155617e-45	1.10216152213013	1	0.993	1.60429115960624e-41	15	Rpl19	1.59008296223577
tdT_Expression	1.23557212605228e-45	0.443895304299442	0.543	0.118	1.83111789080948e-41	15	Utp14a	0.640405554186702
tdT_Expression	1.25205815619465e-45	0.839570315963288	0.897	0.391	1.85555018748048e-41	15	Cyc1	1.21124393131782
tdT_Expression	1.79995116564659e-45	1.08601889153886	0.974	0.816	2.66752762748825e-41	15	Rpl5	1.56679406913484
tdT_Expression	1.98516556279629e-45	0.80448499068003	0.897	0.426	2.9420153640641e-41	15	Ptov1	1.16062650652368
tdT_Expression	1.99947972040887e-45	0.93210852508773	0.983	0.686	2.96322894564594e-41	15	Uqcr11	1.34474834671439
tdT_Expression	2.01764372157051e-45	0.773646271141837	0.819	0.305	2.9901479953675e-41	15	Mrpl12	1.11613563877857
tdT_Expression	2.01888977816859e-45	0.660211664763051	0.707	0.204	2.99199465124586e-41	15	Esf1	0.9524840946907
tdT_Expression	2.19662408961562e-45	1.05350430429516	0.974	0.651	3.25539690081035e-41	15	Psma3	1.5198854353618
tdT_Expression	2.43292507255921e-45	0.545295418741171	0.698	0.199	3.60559495753276e-41	15	Ppid	0.786694996437358
tdT_Expression	2.49214845617939e-45	0.685726532399376	1	0.998	3.69336401205785e-41	15	Rps12	0.989294267698564
tdT_Expression	2.97512203677393e-45	0.506557235469949	0.578	0.137	4.40913085849896e-41	15	Mphosph10	0.730807611538918
tdT_Expression	2.98769289535263e-45	0.863049948069047	1	0.938	4.4277608709126e-41	15	Rpl7a	1.24511788011869
tdT_Expression	3.24645984706868e-45	0.617521296936783	0.767	0.241	4.81125349335579e-41	15	Gtpbp4	0.890894912734018
tdT_Expression	4.21031995989382e-45	0.986208942909502	0.948	0.59	6.23969418056264e-41	15	Hnrnpa1	1.42279875121589
tdT_Expression	4.55286602511258e-45	0.732553303050893	0.75	0.245	6.74734744921685e-41	15	Pgp	1.05685101749835
tdT_Expression	4.56895507203045e-45	0.45284560108172	0.586	0.14	6.77119141674913e-41	15	Rps19bp1	0.65331810296898
tdT_Expression	4.63028512802949e-45	1.02174258194867	1	0.995	6.86208255973971e-41	15	Rpl27a	1.47406295604243
tdT_Expression	4.76169445169735e-45	-1.07601338988501	0.224	0.854	7.05683117741548e-41	15	App	-1.55235918151723
tdT_Expression	5.57502521630584e-45	0.628781484294007	0.853	0.313	8.26218737056525e-41	15	Fxr1	0.907139929193766
tdT_Expression	6.38663867854526e-45	0.702643764797943	0.759	0.263	9.46499852160408e-41	15	Eif3d	1.01370067498554
tdT_Expression	6.55198342645487e-45	0.983106064201338	1	0.979	9.71003943800612e-41	15	Rpl26	1.41832224349114
tdT_Expression	7.84324232925635e-45	0.492131263902239	0.578	0.137	1.16236851319579e-40	15	Krt10	0.709995333898178
tdT_Expression	1.03660420786428e-44	0.406998293802889	0.5	0.103	1.53624743605487e-40	15	Trap1	0.587174420119697
tdT_Expression	1.18868175057935e-44	0.595146356411115	0.776	0.257	1.7616263543586e-40	15	Abcf1	0.858614696997451
tdT_Expression	1.34394631667723e-44	0.730970578738791	0.69	0.215	1.99172844131566e-40	15	Agpat3	1.05456762898219
tdT_Expression	1.64749191865483e-44	0.905217443318921	0.948	0.58	2.44158302344645e-40	15	Pebp1	1.30595271640239
tdT_Expression	1.66937775644266e-44	0.768369345709988	0.81	0.308	2.47401783504803e-40	15	Ttc3	1.1085226446269
tdT_Expression	1.71256132193212e-44	0.811800337029878	0.836	0.344	2.5380158791034e-40	15	Sdhd	1.17118032042499
tdT_Expression	1.79014727918205e-44	0.982966700178958	1	0.878	2.6529982677478e-40	15	Btf3	1.41812118370717
tdT_Expression	1.84909292761165e-44	1.03779200227632	1	0.966	2.74035571872046e-40	15	H3f3a	1.49721737515828
tdT_Expression	2.28105438365272e-44	0.659888603602014	0.793	0.288	3.38052259657334e-40	15	Psmd1	0.952018015955769
tdT_Expression	3.01965563156146e-44	0.845766346865183	1	0.998	4.47512964597408e-40	15	Rpl34	1.22018291437317
tdT_Expression	3.47166695290852e-44	0.486947003401467	0.629	0.162	5.14501042421042e-40	15	Eef1e1	0.702516026983037
tdT_Expression	3.7691965398787e-44	1.17292762214969	0.974	0.678	5.58594927210023e-40	15	Ncl	1.69217686379704
tdT_Expression	4.29480379348119e-44	0.50916490971986	0.741	0.223	6.36489922193913e-40	15	Dld	0.734569690247518
tdT_Expression	4.37579567740863e-44	0.577894364000495	0.707	0.207	6.48492919391959e-40	15	Adgre5	0.833725333101196
tdT_Expression	5.61980163100423e-44	1.0289274773992	0.853	0.443	8.32854601714827e-40	15	Cct2	1.48442856907821
tdT_Expression	6.32755531641322e-44	0.841200862054915	1	0.908	9.37743697892439e-40	15	Cox4i1	1.21359631207815
tdT_Expression	6.71213331826375e-44	0.794329554520622	1	0.978	9.94738157766687e-40	15	Rpl22	1.14597530913844
tdT_Expression	7.3752097581559e-44	1.01860794416593	0.966	0.618	1.0930060861587e-39	15	Tomm20	1.46954062965829
tdT_Expression	7.92390592256669e-44	0.604091373927063	0.793	0.275	1.17432285772438e-39	15	Fyttd1	0.871519629408374
tdT_Expression	9.44493998692795e-44	0.454525163894712	0.526	0.115	1.39974010606272e-39	15	Pkia	0.655741199910144
tdT_Expression	9.50579166134708e-44	0.698163896376097	1	0.987	1.40875832421164e-39	15	Rps28	1.00723759102951
tdT_Expression	1.00993467200614e-43	0.915420226524648	1	0.999	1.4967231839131e-39	15	Rpl23	1.32067222113656
tdT_Expression	1.02480894069499e-43	1.00198208044874	0.931	0.547	1.51876685010997e-39	15	Nme1	1.44555457852301
tdT_Expression	1.47247576513109e-43	0.912027151261297	1	0.996	2.18220908392427e-39	15	Rps7	1.31577704828076
tdT_Expression	1.48545638677854e-43	0.811010281336002	0.828	0.355	2.20144636520579e-39	15	Ddx39b	1.17004051099341
tdT_Expression	1.65015462468009e-43	0.850984105452936	0.966	0.585	2.4455291537759e-39	15	Eif3e	1.22771054881228
tdT_Expression	1.70249146403593e-43	1.11934746198807	1	0.971	2.52309234970125e-39	15	Rps3	1.61487703244184
tdT_Expression	1.89586569343247e-43	0.732360862869261	0.897	0.404	2.80967295766693e-39	15	Tcp1	1.05657338500265
tdT_Expression	1.93415323846529e-43	1.00488875758851	1	0.984	2.86641509940556e-39	15	Rps5	1.44974802721801
tdT_Expression	2.41323939548411e-43	0.438535708044543	0.603	0.148	3.57642078410745e-39	15	Ndufs1	0.632673291248592
tdT_Expression	3.32547874117475e-43	0.559803275273017	0.724	0.228	4.92835949442098e-39	15	Lsm14a	0.80762540910978
tdT_Expression	3.37371550366034e-43	1.49874161570826	0.819	0.364	4.99984637642463e-39	15	tdTomato	2.16222709655621
tdT_Expression	4.64216755114952e-43	0.798021221351609	0.991	0.874	6.87969231080358e-39	15	Uqcrh	1.15130125856812
tdT_Expression	4.67894524195504e-43	0.641991379293208	0.647	0.189	6.93419684857737e-39	15	Snrpa1	0.926197779199777
tdT_Expression	5.07977124041207e-43	0.880964969724283	1	0.998	7.52822097829069e-39	15	Rps4x	1.27096379301812
tdT_Expression	5.72413073401108e-43	0.418019055550345	0.474	0.097	8.48316174780443e-39	15	Riok2	0.603074018439571
tdT_Expression	6.16473833407451e-43	1.30934130954149	1	0.856	9.13614221109842e-39	15	Rpl3	1.88898021410657
tdT_Expression	7.16485713945667e-43	0.827899269330018	0.793	0.324	1.06183182806748e-38	15	Eno1	1.19440617021801
tdT_Expression	8.34065785700756e-43	0.873646925236401	0.957	0.554	1.23608549440852e-38	15	Atp5o.1	1.26040608652645
tdT_Expression	8.61141815313106e-43	1.10832084717655	0.931	0.543	1.27621217029402e-38	15	S100a16	1.59896898993546
tdT_Expression	1.12684128092406e-42	1.06724368327101	1	0.972	1.66997877832945e-38	15	Rps23	1.53970716927515
tdT_Expression	1.23451074209561e-42	0.827269071969768	0.983	0.782	1.8295449197857e-38	15	Cox7a2	1.1934969876116
tdT_Expression	1.28918379548757e-42	0.430182342606463	0.491	0.102	1.91057038491257e-38	15	Ank3	0.620621932356341
tdT_Expression	1.31917256954525e-42	0.423671255765592	0.569	0.137	1.95501374806605e-38	15	Pts	0.611228419660219
tdT_Expression	1.41844970841141e-42	1.16387414729918	0.957	0.643	2.10214246786571e-38	15	Nedd4	1.6791154605274
tdT_Expression	2.28109008462992e-42	0.711194381309044	0.767	0.269	3.38057550542154e-38	15	Idh2	1.02603660702265
tdT_Expression	2.59336748936181e-42	0.715947366734023	0.828	0.34	3.84337061923421e-38	15	Psmc5	1.03289371552469
tdT_Expression	2.62532392853136e-42	0.843130617356351	0.922	0.62	3.89073006208347e-38	15	Snrpe	1.21638036048166
tdT_Expression	3.37703058194565e-42	0.498543970695497	0.629	0.168	5.00475932244345e-38	15	Ncoa1	0.719246914187486
tdT_Expression	4.0864069054976e-42	0.90764058253888	0.931	0.62	6.05605503394745e-38	15	Eef1d	1.30944856733841
tdT_Expression	4.39261399969448e-42	0.571624746998919	0.655	0.188	6.50985394754722e-38	15	Phb	0.824680187744748
tdT_Expression	4.42882719114487e-42	0.771785908984204	1	0.998	6.56352189727669e-38	15	Rpl35a	1.11345170351949
tdT_Expression	5.55066292324487e-42	0.889589630721123	0.922	0.509	8.2260824522489e-38	15	Ndufab1	1.28340654866761
tdT_Expression	5.60581555745987e-42	0.547828388980835	0.595	0.158	8.30781865615552e-38	15	Ranbp9	0.79034930004084
tdT_Expression	5.92294953489146e-42	1.00995589455024	0.819	0.418	8.77781121070914e-38	15	Cct8	1.45705836058421
tdT_Expression	6.84911202602876e-42	0.787293338010902	0.922	0.524	1.01503840225746e-37	15	Eif3c	1.13582419447325
tdT_Expression	8.77879186493169e-42	0.646818930511388	0.922	0.431	1.30101695438288e-37	15	Uqcrfs1	0.933162463401882
tdT_Expression	1.14377055222794e-41	0.83554989187227	0.836	0.413	1.6950679584018e-37	15	Phb2	1.20544368541943
tdT_Expression	1.24770334529591e-41	1.14674438461439	0.991	0.856	1.84909635772853e-37	15	Rack1	1.65440243685045
tdT_Expression	1.27263998369204e-41	0.451093803923084	0.517	0.117	1.8860524558316e-37	15	Rnf217	0.650790793895571
tdT_Expression	1.4436528895492e-41	0.950042084218296	1	0.983	2.13949358231192e-37	15	Rps13	1.37062100353755
tdT_Expression	1.47305767606605e-41	1.05158421465203	1	0.853	2.18307147592989e-37	15	Ppib	1.51711533155559
tdT_Expression	1.56212744040592e-41	0.520991930820443	0.698	0.211	2.31507286668157e-37	15	Dcaf8	0.75163247493782
tdT_Expression	1.56898467324783e-41	0.755623684501684	1	1	2.32523528575329e-37	15	Rps24	1.09013454240883
tdT_Expression	1.70629187638481e-41	0.537862501416766	0.664	0.191	2.52872456080229e-37	15	Brix1	0.775971563474101
tdT_Expression	1.71937156093137e-41	0.861463395710266	0.836	0.409	2.5481086533003e-37	15	Cct7	1.24282896889857
tdT_Expression	1.95306550291234e-41	0.816177311075546	0.957	0.617	2.89444307531609e-37	15	Hmgn1	1.17749495917478
tdT_Expression	2.95441217993776e-41	0.554086580533373	0.724	0.231	4.37843885066776e-37	15	Psmd3	0.799377961958621
tdT_Expression	3.07839386136688e-41	0.810231198511995	0.991	0.818	4.56217970254571e-37	15	Ndufa4	1.16891653206678
tdT_Expression	3.32392001661413e-41	0.650621425238787	0.69	0.209	4.92604946462214e-37	15	Anxa11	0.938648303688107
tdT_Expression	3.6606955734587e-41	0.849242505391331	0.871	0.438	5.4251508398658e-37	15	Glrx3	1.22519795104019
tdT_Expression	4.57573049515586e-41	0.612680009998328	0.793	0.292	6.78123259382098e-37	15	Aco2	0.883910412076388
tdT_Expression	4.76743317131038e-41	0.60481021781432	0.724	0.243	7.06533595988198e-37	15	Puf60	0.872556701919694
tdT_Expression	4.85258746419686e-41	0.625092575092601	0.647	0.19	7.19153462193974e-37	15	Timm8a1	0.901817958182608
tdT_Expression	5.15901732567175e-41	0.578446926068294	0.603	0.169	7.64566367664553e-37	15	Mybbp1a	0.834522511656192
tdT_Expression	5.30085117802259e-41	0.760267554634193	0.897	0.431	7.85586144582948e-37	15	Ndufa12	1.09683423081953
tdT_Expression	5.59122650653361e-41	0.816806116388099	0.966	0.652	8.28619768268282e-37	15	Atp5c1	1.17840213348088
tdT_Expression	7.70773072045843e-41	1.11573176174113	0.836	0.403	1.14228569277194e-36	15	Jpt1	1.60966067962624
tdT_Expression	8.17765830491348e-41	0.595959739005599	0.69	0.22	1.21192896078818e-36	15	Adh5	0.859788160032859
tdT_Expression	8.26389286033472e-41	0.855529248032721	0.974	0.666	1.22470892190161e-36	15	Vapa	1.23426780347227
